,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,fl_ti-fl_ti1,fl_ti1-fl_to1,fl_to1-fl_to,fr_ti-fr_ti1,fr_ti1-fr_to1,fr_to1-fr_to,hr_ti-hr_ti1,hr_ti1-hr_to1,hr_to1-hr_to,hl_ti-hl_ti1,hl_ti1-hl_to1,hl_to1-hl_to
230,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2281866669761,53.632867757477676,57.334457537640965,80.9389106350949,37.90021961528662,28.33074293400456,34.78220105324818,79.27572857506293,56.450125756389575,36.348663996329954,11.481303739748057,21.60728115998927
231,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.689031833751033,53.35496306001454,55.11319875800667,52.115870830270595,42.74913004746873,28.31378871712927,36.087048161145844,61.91020378601392,47.95399682661763,38.61396134637882,7.309423747320665,18.709267869568244
232,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.730369587219756,54.19322419036419,58.89580712842024,62.10499528539283,45.855391193254455,26.15662477823453,64.14137860308853,50.05985878233827,8.59789976500002,41.639787837866905,0.38673304266743,11.21567122648512
233,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36733145118985,53.71359753082849,62.32480112732301,43.368930719083124,39.573010131236444,31.441030986314406,18.040479510465556,83.31188324344603,53.466639518123614,40.24967438507702,1.3447518340064732,16.650258982579512
234,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.840907926997692,54.251668792879336,51.88202014561703,60.56008015470576,46.74977293306135,25.785294915691104,50.00791763546015,44.63218959599226,4.539124504109846,47.61385707362892,2.4992050120688134,11.062150560980585
235,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.835455494955799,54.147661791004694,51.60780823074701,60.56479373795244,47.135811681689475,28.675912449697307,49.87481449472095,53.48658719917094,3.454129890609393,46.94620093152355,4.72926533801737,10.095348585338606
236,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.796768687415076,51.47796240655694,66.6620387899918,41.95497370832672,36.00534056438404,27.98157304803629,36.613967699625846,80.71903941314034,52.36000512346215,40.77086564354248,12.040116752901014,20.613286612855582
237,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.733771272022064,53.11537719674268,59.11331988219692,46.52625549729734,38.34230740202629,28.878776345612035,49.14073811538618,70.89523654402878,50.743720693710806,34.98823569361194,7.805011662503745,19.24791690974139
238,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.705597756482144,55.08048659750944,56.4430476853,46.94771508691812,38.63302798453635,29.241516891487674,30.36889377949304,70.3544880309146,48.105385531137294,40.96643404828239,4.234137221871464,18.282625064671908
239,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.768111832015169,54.55482922224472,51.43822366759701,51.235536380060154,44.42556239457169,28.776806939115062,40.29740358143683,65.46447060397837,49.332676622983975,39.667951143825796,3.1941656873995043,13.694383021606756
240,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.406735001571192,52.34036244833357,62.41383359781202,51.913745545765636,40.74505935706643,28.121930156130254,47.53729328530051,63.17396237447187,46.55901523650466,41.897566773339264,7.352981014406367,16.203813531754307
241,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.415186448114211,54.886166996918604,61.205383162619924,39.442685795152784,36.360736221621266,29.10125522983572,21.64585468674159,88.75435148205625,56.930067744596755,47.034911068103646,9.534822763343556,20.969004082991624
242,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.924300033175724,53.954785451104236,62.07332162423657,49.82646448150791,41.57367555726853,28.496138404007073,49.07165344437484,64.40855186077795,50.15025689352725,43.638559742307166,8.27054875630327,17.452263495087305
243,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.775002629925782,54.16207273863524,62.12877950231885,75.26251690844643,31.94267700445848,30.130089027714003,24.87822479098199,86.35525746453771,60.29639463133152,39.00608214095471,16.06798774560616,25.643920973546944
244,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.451508620023397,55.72355671706348,64.58435639646736,82.85566336081999,38.07769108897836,29.624928567720463,35.15970511821236,85.26988085429068,55.83125327389709,42.71642257540599,3.5805777238914516,16.986817932323852
245,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.811357471768732,55.363518995953356,60.09336262308057,42.993983785628785,36.548099381429296,31.90564002509379,39.468671161357406,78.31190364489657,53.718403726013264,34.35213187503923,13.272199263645916,20.977401832349837
246,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59447007615696,52.685932228132096,64.87801731905438,78.88358581952006,54.368833088441136,9.59402541296358,10.881269012505754,74.50623282275335,56.110579848751215,44.22964455756608,14.40018582193403,20.5541824822243
247,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.373006172293937,52.474569658839194,60.745406974435866,59.17082347879587,43.00998878587005,28.817849738900534,62.15544459560128,50.587834753345476,46.03550054649827,37.0244942729182,9.70077356086884,15.765271372325842
248,UP,,,b'stance0011',b'stance0010',b'stance0018',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.13712204526953,54.05966098855629,61.301402263299494,39.099803085143236,35.09968187145436,30.130227225021567,28.02021614413717,82.6217926667947,54.701859812784804,49.40116199584807,11.304014674819626,20.435916398572694
249,UP,,,b'stance0011',b'stance0010',b'stride0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.620700420758485,55.09139839269965,58.56764406545179,79.84739232851463,55.19640944688562,11.00041042291775,8.870201726556703,9.063433442326943,33.10305593786097,15.794923201703,16.228887829129235,20.673695704158554
250,UP,,,b'stance0011',b'stance0010',b'stride0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.966459340291255,54.01091220298787,62.874178504241,81.3461879644979,37.86473286438894,29.883575654678918,32.0038686584906,81.45378787689602,56.71337805351161,49.54642651551667,12.69042215256485,20.686806395757152
251,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71987582101662,54.82520292067169,64.2373826515395,42.926411530068975,38.43523215824595,28.42745569750314,36.44085989663984,84.05244246932757,56.235595072997235,43.70280490404906,5.883227107415536,15.50318954441077
252,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.006580664872525,53.13923193968382,62.97144282180565,77.48967826258962,53.226507957047076,9.287810406198412,38.244689162098815,86.00740793358132,61.09712545510282,53.15858617949346,17.30819914667424,21.477335141602644
253,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.482991088474456,54.20141576945354,68.03477182374397,78.90827935223281,37.35794568039302,30.268477139378223,23.03997677858129,88.67941786767231,57.952524659433294,49.28058003596051,8.163097807360089,20.55965025862053
254,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.793411937886225,54.88597792464859,60.770196953903586,47.30632410933916,40.20973229479806,29.26010780374778,41.180119360184655,84.64640429117605,57.92683592840109,38.96621136263404,6.2990722285175025,17.487596529312782
255,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.532270467074333,52.53280660896938,62.55775594784843,40.556981140574976,35.47854356704843,29.662486545308766,36.35754288550438,85.12301674665348,63.12445367904806,41.93202812817956,16.810216665888333,22.899619788420388
256,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.313221976726535,55.62564884655144,76.24707275274355,43.953194742132126,40.35317101254722,30.714853193760188,21.118988465249263,81.04016900807547,51.23089879722977,51.43647345960963,1.8249254916752875,13.925928681063763
257,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.189337076036612,57.19825495630721,68.36662627173882,46.80477693737578,42.93023543627648,30.443568884722843,32.16967256088419,76.60913601366472,49.076873234332034,46.36877163859277,4.073003206042216,13.87930773853633
258,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.889974315346343,55.24646037205082,89.85561020685257,43.53472111065619,41.87990411611176,30.75491093641803,4.284379245854521,76.96091322186754,3.595121926646381,57.9271302094623,5.015955602511951,12.448020126575397
259,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.109912118799659,54.32006180950453,43.94376427709297,60.650380695154084,46.79319823850851,26.09541937234014,40.75623653705971,43.57066366272443,2.023191001924526,44.618488154255466,5.8052541056408415,6.5511780759893
260,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.43556162960921,55.429951557092764,72.09812730986,52.62940507695237,45.14471369114322,30.754689233669392,31.419964684086057,64.5788839865021,2.961466141620783,50.95061318034465,1.7207262921655229,14.610657681730638
261,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.92339421501313,54.67784005221549,66.70806768560507,58.23811964947335,46.83762625733455,30.91359105094605,44.42830099153232,61.82014106783062,2.1347949185774104,45.96466503194296,11.206539981866598,8.81598628841424
262,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9804609149602252,54.34317506356617,64.40375333231002,56.80252385084064,43.72175872601314,28.859578596002905,48.31406090833983,50.925629742924684,3.218490417555634,40.50519084110822,4.250960547504661,11.07225121416466
263,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.762696179222454,53.709424139330146,72.34462525720001,50.103632485541,40.8545293051835,32.146470193507376,12.129242101909814,66.13625531275832,0.0021536573497471984,48.99718843716303,5.702301215775492,13.787139331557153
264,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2277681435816845,54.17030163851989,38.23564354195248,63.695254889759426,46.37086538038729,25.21654191710702,48.4287327591717,31.677203427111323,5.9978807214774585,43.29559180271373,3.300152395708153,7.512233736770447
265,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.614261126405347,54.534765102082794,48.0626836445045,59.52968551810102,45.03767058700531,27.785102810427162,54.7266959728612,38.981099333475356,1.8370806952941077,45.049222432123145,7.0355632027758475,9.51859184468861
266,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52573170818317,52.27954801478626,75.62170200104016,50.024935836565845,40.0754841114534,29.06976654012908,36.35504214991001,62.27687591850331,2.825813736046621,44.72363127698187,2.37423540210267,12.319782200583584
267,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.802824196971693,53.89831529792504,63.529227224413006,57.20082753399312,46.0368396875061,27.266531800933592,45.158310790119685,45.67376605730274,0.06781060080544671,50.81000777481748,6.882177072841472,6.507054321081895
268,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.385535569955191,56.42508242570676,89.8186059465813,41.15341738317932,39.88573134234398,33.278749940976454,6.7065020222137095,86.19438021235769,3.1687461602393996,51.45183714021566,7.084270196453701,15.209949028754378
269,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.779144640757368,55.11355842454359,61.83838317516602,61.379662652912344,47.797555976266175,27.592182961520344,57.858037845412476,45.66034046573236,4.84292901548074,48.25786251194074,3.7306043321012794,9.281826181325842
270,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.303712048764988,54.808282704473854,67.66077173608168,57.349288877355534,46.12656081565472,27.087920700472704,54.32549092596717,58.49374167947934,3.1205804957114847,45.44335324241036,12.601312208740893,5.9226721990811315
271,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.050786777873476,56.49461366915171,63.030446743093364,50.421613633776616,43.1313181995225,31.14536516347228,41.882780138433645,63.75149993757944,2.301306913766557,47.793678313230664,7.568331641031875,11.054613771354667
272,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.685290475180041,55.03157671262471,69.98368237288258,54.39161939324906,44.94872130614587,28.17749502874501,37.50922775243096,57.53210456371595,2.294677356787502,51.921966366985934,4.877291851141763,10.746701810201662
273,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.861185572173785,54.618929767183786,60.95817747863912,38.6664304360998,37.5036950603243,31.152413278444207,25.441109719710823,87.12713463089094,53.617116582513496,44.93642938240802,5.945650329928526,19.820970407132943
274,UP,,,b'stance0011',b'stance0010',b'stance0019',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.775662150406498,53.66211220545169,71.8063062823014,49.16132174935325,40.35869159878641,29.87094347048315,42.75654695453251,72.9042332635202,48.731144337645894,43.19735553135017,0.08667960157467292,15.225684280108247
